id,title,department,category,type,source,organization,url,download_url,local_path,language,format,pages_or_size,version,date,summary,topics,keywords,quality_score,security_level,sha256,status
DOC-NET-005,Cisco IOS: Border Gateway Protocol (BGP-4) Enterprise Peering Guide,IT_NETWORK,Hạ tầng Mạng & Viễn thông,MANUAL,Cisco Systems & IETF,Cisco Systems / IETF,https://www.cisco.com/c/en/us/td/docs/ios-xml/ios/iproute_bgp/configuration/15-mt/irg-15-mt-book.html,https://www.cisco.com/c/en/us/td/docs/ios-xml/ios/iproute_bgp/configuration/15-mt/irg-15-mt-book.html.pdf,enterprise_knowledge_base/01_IT/network/doc-net-005.md,en,MD,865 KB,2.5,2020-06-06,"Tài liệu tiêu chuẩn và quy trình nghiệp vụ Cisco IOS: Border Gateway Protocol (BGP-4) Enterprise Peering Guide thuộc phạm vi Hạ tầng Mạng & Viễn thông của bộ phận IT_NETWORK. Cung cấp hướng dẫn kỹ thuật chi tiết, kiểm soát rủi ro và tuân thủ vận hành doanh nghiệp.",Hạ tầng Mạng & Viễn thông; IT_NETWORK; Enterprise Standard; Compliance; Operations,"doc-net-005, hạ_tầng_mạng_&_viễn_thông, it_network, quy_trinh, huong_dan, tieu_chuan",87,INTERNAL,dee9c0e18cf9dbe0228afece7d08b38268ac69ca3fafbf58bba06599ad678ca0,VERIFIED
DOC-NET-006,Cisco IOS: Standard and Extended Access Control Lists (ACLs),IT_NETWORK,Hạ tầng Mạng & Viễn thông,GUIDE,Cisco Systems & IETF,Cisco Systems / IETF,https://www.cisco.com/c/en/us/td/docs/ios-xml/ios/sec_data_acl/configuration/15-mt/sec-data-acl-15-mt-book.html,https://www.cisco.com/c/en/us/td/docs/ios-xml/ios/sec_data_acl/configuration/15-mt/sec-data-acl-15-mt-book.html.pdf,enterprise_knowledge_base/01_IT/network/doc-net-006.pdf,en,PDF,7.0 MB,3.6,2021-07-07,"Tài liệu tiêu chuẩn và quy trình nghiệp vụ Cisco IOS: Standard and Extended Access Control Lists (ACLs) thuộc phạm vi Hạ tầng Mạng & Viễn thông của bộ phận IT_NETWORK. Cung cấp hướng dẫn kỹ thuật chi tiết, kiểm soát rủi ro và tuân thủ vận hành doanh nghiệp.",Hạ tầng Mạng & Viễn thông; IT_NETWORK; Enterprise Standard; Compliance; Operations,"doc-net-006, hạ_tầng_mạng_&_viễn_thông, it_network, quy_trinh, huong_dan, tieu_chuan",87,DEPARTMENT,cb6748e3703c477737e9a571fa4b95fa74115533f85ed0e3dffe16621d288349,VERIFIED
DOC-NET-007,Cisco IOS: Dynamic NAT and Port Address Translation (PAT),IT_NETWORK,Hạ tầng Mạng & Viễn thông,GUIDE,Cisco Systems & IETF,Cisco Systems / IETF,https://www.cisco.com/c/en/us/td/docs/ios-xml/ios/ipaddr_nat/configuration/15-mt/iad-nat-15-mt-book.html,https://www.cisco.com/c/en/us/td/docs/ios-xml/ios/ipaddr_nat/configuration/15-mt/iad-nat-15-mt-book.html.pdf,enterprise_knowledge_base/01_IT/network/doc-net-007.md,en,MD,1111 KB,4.7,2022-08-08,"Tài liệu tiêu chuẩn và quy trình nghiệp vụ Cisco IOS: Dynamic NAT and Port Address Translation (PAT) thuộc phạm vi Hạ tầng Mạng & Viễn thông của bộ phận IT_NETWORK. Cung cấp hướng dẫn kỹ thuật chi tiết, kiểm soát rủi ro và tuân thủ vận hành doanh nghiệp.",Hạ tầng Mạng & Viễn thông; IT_NETWORK; Enterprise Standard; Compliance; Operations,"doc-net-007, hạ_tầng_mạng_&_viễn_thông, it_network, quy_trinh, huong_dan, tieu_chuan",91,INTERNAL,6a590a341ec9a647285f12deb53de0cab075506a55c202b5bf655d8f2e6a80fd,VERIFIED
DOC-NET-008,Cisco IOS: DHCP Snooping and Dynamic ARP Inspection (DAI),IT_NETWORK,Hạ tầng Mạng & Viễn thông,GUIDE,Cisco Systems & IETF,Cisco Systems / IETF,https://www.cisco.com/c/en/us/td/docs/switches/lan/catalyst2960/software/release/12-2_55_se/configuration/guide/scg_2960/swdhcp82.html,https://www.cisco.com/c/en/us/td/docs/switches/lan/catalyst2960/software/release/12-2_55_se/configuration/guide/scg_2960/swdhcp82.html.pdf,enterprise_knowledge_base/01_IT/network/doc-net-008.pdf,en,PDF,1234 KB,1.8,2023-09-09,"Tài liệu tiêu chuẩn và quy trình nghiệp vụ Cisco IOS: DHCP Snooping and Dynamic ARP Inspection (DAI) thuộc phạm vi Hạ tầng Mạng & Viễn thông của bộ phận IT_NETWORK. Cung cấp hướng dẫn kỹ thuật chi tiết, kiểm soát rủi ro và tuân thủ vận hành doanh nghiệp.",Hạ tầng Mạng & Viễn thông; IT_NETWORK; Enterprise Standard; Compliance; Operations,"doc-net-008, hạ_tầng_mạng_&_viễn_thông, it_network, quy_trinh, huong_dan, tieu_chuan",98,INTERNAL,e027813b7a4581664c1c25e39854facda4c9bc13539dd4c1803f67c710629eb3,VERIFIED
DOC-NET-009,Cisco IOS: Site-to-Site IPsec VPN Tunnel Configuration,IT_NETWORK,Hạ tầng Mạng & Viễn thông,GUIDE,Cisco Systems & IETF,Cisco Systems / IETF,https://www.cisco.com/c/en/us/td/docs/ios-xml/ios/sec_conn_vpnav/configuration/15-mt/sec-vpn-availability-15-mt-book.html,https://www.cisco.com/c/en/us/td/docs/ios-xml/ios/sec_conn_vpnav/configuration/15-mt/sec-vpn-availability-15-mt-book.html.pdf,enterprise_knowledge_base/01_IT/network/doc-net-009.docx,en,DOCX,2.0 MB,2.0,2024-10-10,"Tài liệu tiêu chuẩn và quy trình nghiệp vụ Cisco IOS: Site-to-Site IPsec VPN Tunnel Configuration thuộc phạm vi Hạ tầng Mạng & Viễn thông của bộ phận IT_NETWORK. Cung cấp hướng dẫn kỹ thuật chi tiết, kiểm soát rủi ro và tuân thủ vận hành doanh nghiệp.",Hạ tầng Mạng & Viễn thông; IT_NETWORK; Enterprise Standard; Compliance; Operations,"doc-net-009, hạ_tầng_mạng_&_viễn_thông, it_network, quy_trinh, huong_dan, tieu_chuan",83,DEPARTMENT,3afe0b1725150ae3a64104c9ce79ed7868f111c0729cb84007d26891644af052,VERIFIED
DOC-NET-010,IETF RFC 791: Internet Protocol (IPv4) Specification,IT_NETWORK,Hạ tầng Mạng & Viễn thông,RFC,Cisco Systems & IETF,Cisco Systems / IETF,https://datatracker.ietf.org/doc/html/rfc791,https://datatracker.ietf.org/doc/html/rfc791,enterprise_knowledge_base/01_IT/network/doc-net-010.pdf,en,PDF,1480 KB,3.1,2020-11-11,"Tài liệu tiêu chuẩn và quy trình nghiệp vụ IETF RFC 791: Internet Protocol (IPv4) Specification thuộc phạm vi Hạ tầng Mạng & Viễn thông của bộ phận IT_NETWORK. Cung cấp hướng dẫn kỹ thuật chi tiết, kiểm soát rủi ro và tuân thủ vận hành doanh nghiệp.",Hạ tầng Mạng & Viễn thông; IT_NETWORK; Enterprise Standard; Compliance; Operations,"doc-net-010, hạ_tầng_mạng_&_viễn_thông, it_network, quy_trinh, huong_dan, tieu_chuan",88,INTERNAL,6f6504734a0645c03f0adf98ae524d0151dcc0afbf91496a17c30471cf843b17,VERIFIED
DOC-NET-011,"IETF RFC 8200: Internet Protocol, Version 6 (IPv6) Specification",IT_NETWORK,Hạ tầng Mạng & Viễn thông,RFC,Cisco Systems & IETF,Cisco Systems / IETF,https://datatracker.ietf.org/doc/html/rfc8200,https://datatracker.ietf.org/doc/html/rfc8200,enterprise_knowledge_base/01_IT/network/doc-net-011.md,en,MD,1603 KB,4.2,2021-12-12,"Tài liệu tiêu chuẩn và quy trình nghiệp vụ IETF RFC 8200: Internet Protocol, Version 6 (IPv6) Specification thuộc phạm vi Hạ tầng Mạng & Viễn thông của bộ phận IT_NETWORK. Cung cấp hướng dẫn kỹ thuật chi tiết, kiểm soát rủi ro và tuân thủ vận hành doanh nghiệp.",Hạ tầng Mạng & Viễn thông; IT_NETWORK; Enterprise Standard; Compliance; Operations,"doc-net-011, hạ_tầng_mạng_&_viễn_thông, it_network, quy_trinh, huong_dan, tieu_chuan",88,INTERNAL,41500fe381c003de3d69bd165bb4d34d559896accc95b68c3887a47d9055f16a,VERIFIED
DOC-NET-012,IETF RFC 793: Transmission Control Protocol (TCP) Specification,IT_NETWORK,Hạ tầng Mạng & Viễn thông,RFC,Cisco Systems & IETF,Cisco Systems / IETF,https://datatracker.ietf.org/doc/html/rfc793,https://datatracker.ietf.org/doc/html/rfc793,enterprise_knowledge_base/01_IT/network/doc-net-012.pdf,en,PDF,5.0 MB,1.3,2022-01-13,"Tài liệu tiêu chuẩn và quy trình nghiệp vụ IETF RFC 793: Transmission Control Protocol (TCP) Specification thuộc phạm vi Hạ tầng Mạng & Viễn thông của bộ phận IT_NETWORK. Cung cấp hướng dẫn kỹ thuật chi tiết, kiểm soát rủi ro và tuân thủ vận hành doanh nghiệp.",Hạ tầng Mạng & Viễn thông; IT_NETWORK; Enterprise Standard; Compliance; Operations,"doc-net-012, hạ_tầng_mạng_&_viễn_thông, it_network, quy_trinh, huong_dan, tieu_chuan",94,DEPARTMENT,3c6ef2245678b62c78c4568c520ea43e4277a48049d8f1032591abe7b46fc355,VERIFIED
DOC-NET-013,IETF RFC 2131: Dynamic Host Configuration Protocol (DHCP),IT_NETWORK,Hạ tầng Mạng & Viễn thông,RFC,Cisco Systems & IETF,Cisco Systems / IETF,https://datatracker.ietf.org/doc/html/rfc2131,https://datatracker.ietf.org/doc/html/rfc2131,enterprise_knowledge_base/01_IT/network/doc-net-013.md,en,MD,1849 KB,2.4,2023-02-14,"Tài liệu tiêu chuẩn và quy trình nghiệp vụ IETF RFC 2131: Dynamic Host Configuration Protocol (DHCP) thuộc phạm vi Hạ tầng Mạng & Viễn thông của bộ phận IT_NETWORK. Cung cấp hướng dẫn kỹ thuật chi tiết, kiểm soát rủi ro và tuân thủ vận hành doanh nghiệp.",Hạ tầng Mạng & Viễn thông; IT_NETWORK; Enterprise Standard; Compliance; Operations,"doc-net-013, hạ_tầng_mạng_&_viễn_thông, it_network, quy_trinh, huong_dan, tieu_chuan",95,INTERNAL,270c0cac912fe05f1ae422b95ee6c2795f661313ffe61585a4b6465f7c6be405,VERIFIED
DOC-NET-014,IETF RFC 1035: Domain Names - Implementation and Specification,IT_NETWORK,Hạ tầng Mạng & Viễn thông,RFC,Cisco Systems & IETF,Cisco Systems / IETF,https://datatracker.ietf.org/doc/html/rfc1035,https://datatracker.ietf.org/doc/html/rfc1035,enterprise_knowledge_base/01_IT/network/doc-net-014.pdf,en,PDF,1972 KB,3.5,2024-03-15,"Tài liệu tiêu chuẩn và quy trình nghiệp vụ IETF RFC 1035: Domain Names - Implementation and Specification thuộc phạm vi Hạ tầng Mạng & Viễn thông của bộ phận IT_NETWORK. Cung cấp hướng dẫn kỹ thuật chi tiết, kiểm soát rủi ro và tuân thủ vận hành doanh nghiệp.",Hạ tầng Mạng & Viễn thông; IT_NETWORK; Enterprise Standard; Compliance; Operations,"doc-net-014, hạ_tầng_mạng_&_viễn_thông, it_network, quy_trinh, huong_dan, tieu_chuan",88,INTERNAL,0db883f3a8e4f02e54d700eb6e9e8426a70dc23806deabd8e2fc5090932f91fc,VERIFIED
DOC-NET-015,IETF RFC 8446: The Transport Layer Security (TLS) Protocol Version 1.3,IT_NETWORK,Hạ tầng Mạng & Viễn thông,RFC,Cisco Systems & IETF,Cisco Systems / IETF,https://datatracker.ietf.org/doc/html/rfc8446,https://datatracker.ietf.org/doc/html/rfc8446,enterprise_knowledge_base/01_IT/network/doc-net-015.docx,en,DOCX,8.0 MB,4.6,2020-04-16,"Tài liệu tiêu chuẩn và quy trình nghiệp vụ IETF RFC 8446: The Transport Layer Security (TLS) Protocol Version 1.3 thuộc phạm vi Hạ tầng Mạng & Viễn thông của bộ phận IT_NETWORK. Cung cấp hướng dẫn kỹ thuật chi tiết, kiểm soát rủi ro và tuân thủ vận hành doanh nghiệp.",Hạ tầng Mạng & Viễn thông; IT_NETWORK; Enterprise Standard; Compliance; Operations,"doc-net-015, hạ_tầng_mạng_&_viễn_thông, it_network, quy_trinh, huong_dan, tieu_chuan",84,DEPARTMENT,bb7368e777ca0dad946c1e6f729f2144acd4ec261494068bc66794c203de41ea,VERIFIED
DOC-NET-016,Wireshark: Analyzing TCP 3-Way Handshake and Reset Flags,IT_NETWORK,Hạ tầng Mạng & Viễn thông,MANUAL,Cisco Systems & IETF,Cisco Systems / IETF,https://www.wireshark.org/docs/wsug_html_chunked/,https://www.wireshark.org/docs/wsug_html_chunked/,enterprise_knowledge_base/01_IT/network/doc-net-016.pdf,en,PDF,2218 KB,1.7,2021-05-17,"Tài liệu tiêu chuẩn và quy trình nghiệp vụ Wireshark: Analyzing TCP 3-Way Handshake and Reset Flags thuộc phạm vi Hạ tầng Mạng & Viễn thông của bộ phận IT_NETWORK. Cung cấp hướng dẫn kỹ thuật chi tiết, kiểm soát rủi ro và tuân thủ vận hành doanh nghiệp.",Hạ tầng Mạng & Viễn thông; IT_NETWORK; Enterprise Standard; Compliance; Operations,"doc-net-016, hạ_tầng_mạng_&_viễn_thông, it_network, quy_trinh, huong_dan, tieu_chuan",96,INTERNAL,699e1eb0110b7c9e4f91f931227e2e892e8911444dd85dd3606dc30fc668d763,VERIFIED
DOC-NET-017,Wireshark: Network latency and packet loss packet analysis,IT_NETWORK,Hạ tầng Mạng & Viễn thông,GUIDE,Cisco Systems & IETF,Cisco Systems / IETF,https://www.wireshark.org/docs/dfref/,https://www.wireshark.org/docs/dfref/,enterprise_knowledge_base/01_IT/network/doc-net-017.md,en,MD,2341 KB,2.8,2022-06-18,"Tài liệu tiêu chuẩn và quy trình nghiệp vụ Wireshark: Network latency and packet loss packet analysis thuộc phạm vi Hạ tầng Mạng & Viễn thông của bộ phận IT_NETWORK. Cung cấp hướng dẫn kỹ thuật chi tiết, kiểm soát rủi ro và tuân thủ vận hành doanh nghiệp.",Hạ tầng Mạng & Viễn thông; IT_NETWORK; Enterprise Standard; Compliance; Operations,"doc-net-017, hạ_tầng_mạng_&_viễn_thông, it_network, quy_trinh, huong_dan, tieu_chuan",86,INTERNAL,ba1338cbf8e1a66f8dd4a51065011eb68340eb8c69fd4e086ec10c83dc14c1d4,VERIFIED
DOC-NET-018,IEEE 802.11ax (Wi-Fi 6): Enterprise Wireless Deployment Standards,IT_NETWORK,Hạ tầng Mạng & Viễn thông,STANDARD,Cisco Systems & IETF,Cisco Systems / IETF,https://standards.ieee.org/ieee/802.11ax/6822/,https://standards.ieee.org/ieee/802.11ax/6822/,enterprise_knowledge_base/01_IT/network/doc-net-018.pdf,en,PDF,3.0 MB,3.0,2023-07-19,"Tài liệu tiêu chuẩn và quy trình nghiệp vụ IEEE 802.11ax (Wi-Fi 6): Enterprise Wireless Deployment Standards thuộc phạm vi Hạ tầng Mạng & Viễn thông của bộ phận IT_NETWORK. Cung cấp hướng dẫn kỹ thuật chi tiết, kiểm soát rủi ro và tuân thủ vận hành doanh nghiệp.",Hạ tầng Mạng & Viễn thông; IT_NETWORK; Enterprise Standard; Compliance; Operations,"doc-net-018, hạ_tầng_mạng_&_viễn_thông, it_network, quy_trinh, huong_dan, tieu_chuan",81,DEPARTMENT,928cf27773e454dd81b3b9d4e8f241f9c54273236036e38f6d58a05c8f0381dc,VERIFIED
DOC-NET-019,Fortinet FortiGate: Security Policy and NAT Configuration Guide,IT_NETWORK,Hạ tầng Mạng & Viễn thông,MANUAL,Cisco Systems & IETF,Cisco Systems / IETF,https://docs.fortinet.com/document/fortigate/7.4.0/administration-guide/,https://docs.fortinet.com/document/fortigate/7.4.0/administration-guide/,enterprise_knowledge_base/01_IT/network/doc-net-019.md,en,MD,2587 KB,4.1,2024-08-20,"Tài liệu tiêu chuẩn và quy trình nghiệp vụ Fortinet FortiGate: Security Policy and NAT Configuration Guide thuộc phạm vi Hạ tầng Mạng & Viễn thông của bộ phận IT_NETWORK. Cung cấp hướng dẫn kỹ thuật chi tiết, kiểm soát rủi ro và tuân thủ vận hành doanh nghiệp.",Hạ tầng Mạng & Viễn thông; IT_NETWORK; Enterprise Standard; Compliance; Operations,"doc-net-019, hạ_tầng_mạng_&_viễn_thông, it_network, quy_trinh, huong_dan, tieu_chuan",86,INTERNAL,e338deec5b8683aec25d0fcf61a588b3f33fd2c0f0cb1b6f404aa290e672ed33,VERIFIED
DOC-NET-020,MikroTik RouterOS: VLAN Routing and Bridge Configuration,IT_NETWORK,Hạ tầng Mạng & Viễn thông,MANUAL,Cisco Systems & IETF,Cisco Systems / IETF,https://help.mikrotik.com/docs/display/ROS/Bridging+and+Switching,https://help.mikrotik.com/docs/display/ROS/Bridging+and+Switching,enterprise_knowledge_base/01_IT/network/doc-net-020.pdf,en,PDF,2710 KB,1.2,2020-09-21,"Tài liệu tiêu chuẩn và quy trình nghiệp vụ MikroTik RouterOS: VLAN Routing and Bridge Configuration thuộc phạm vi Hạ tầng Mạng & Viễn thông của bộ phận IT_NETWORK. Cung cấp hướng dẫn kỹ thuật chi tiết, kiểm soát rủi ro và tuân thủ vận hành doanh nghiệp.",Hạ tầng Mạng & Viễn thông; IT_NETWORK; Enterprise Standard; Compliance; Operations,"doc-net-020, hạ_tầng_mạng_&_viễn_thông, it_network, quy_trinh, huong_dan, tieu_chuan",86,INTERNAL,6062c576b52a961a6028d1ba34a9f147ae06308b2098a54da104cadf3528a21c,VERIFIED
DOC-NET-021,Cisco IOS: VLAN Architecture and 802.1Q Trunking Configuration - Advanced Topic Part 2 / Technical Appendix,IT_NETWORK,Hạ tầng Mạng & Viễn thông,GUIDE,Cisco Systems & IETF,Cisco Systems / IETF,https://www.cisco.com/c/en/us/td/docs/switches/lan/catalyst2960/software/release/12-2_55_se/configuration/guide/scg_2960/swvlan.html#section-2,https://www.cisco.com/c/en/us/td/docs/switches/lan/catalyst2960/software/release/12-2_55_se/configuration/guide/scg_2960/swvlan.html#section-2.pdf,enterprise_knowledge_base/01_IT/network/doc-net-021.docx,en,DOCX,6.0 MB,2.3,2021-10-22,"Tài liệu tiêu chuẩn và quy trình nghiệp vụ Cisco IOS: VLAN Architecture and 802.1Q Trunking Configuration - Advanced Topic Part 2 / Technical Appendix thuộc phạm vi Hạ tầng Mạng & Viễn thông của bộ phận IT_NETWORK. Cung cấp hướng dẫn kỹ thuật chi tiết, kiểm soát rủi ro và tuân thủ vận hành doanh nghiệp.",Hạ tầng Mạng & Viễn thông; IT_NETWORK; Enterprise Standard; Compliance; Operations,"doc-net-021, hạ_tầng_mạng_&_viễn_thông, it_network, quy_trinh, huong_dan, tieu_chuan",87,DEPARTMENT,b54283f0c6fdf7b88655c9db8e563155569ca7b89db8cf43ce7364acc11a562f,VERIFIED
DOC-NET-022,Cisco IOS: Rapid Spanning Tree Protocol (RSTP 802.1w) Implementation - Advanced Topic Part 2 / Technical Appendix,IT_NETWORK,Hạ tầng Mạng & Viễn thông,GUIDE,Cisco Systems & IETF,Cisco Systems / IETF,https://www.cisco.com/c/en/us/td/docs/switches/lan/catalyst2960/software/release/12-2_55_se/configuration/guide/scg_2960/swmstp.html#section-2,https://www.cisco.com/c/en/us/td/docs/switches/lan/catalyst2960/software/release/12-2_55_se/configuration/guide/scg_2960/swmstp.html#section-2.pdf,enterprise_knowledge_base/01_IT/network/doc-net-022.pdf,en,PDF,2956 KB,3.4,2022-11-23,"Tài liệu tiêu chuẩn và quy trình nghiệp vụ Cisco IOS: Rapid Spanning Tree Protocol (RSTP 802.1w) Implementation - Advanced Topic Part 2 / Technical Appendix thuộc phạm vi Hạ tầng Mạng & Viễn thông của bộ phận IT_NETWORK. Cung cấp hướng dẫn kỹ thuật chi tiết, kiểm soát rủi ro và tuân thủ vận hành doanh nghiệp.",Hạ tầng Mạng & Viễn thông; IT_NETWORK; Enterprise Standard; Compliance; Operations,"doc-net-022, hạ_tầng_mạng_&_viễn_thông, it_network, quy_trinh, huong_dan, tieu_chuan",81,INTERNAL,e9270309826bc00cee86cd16075b0f4a90136eaa7e39121a20840c1565499ec0,VERIFIED
DOC-NET-023,Cisco IOS: LACP EtherChannel (802.3ad) Link Bundling Guide - Advanced Topic Part 2 / Technical Appendix,IT_NETWORK,Hạ tầng Mạng & Viễn thông,GUIDE,Cisco Systems & IETF,Cisco Systems / IETF,https://www.cisco.com/c/en/us/td/docs/switches/lan/catalyst2960/software/release/12-2_55_se/configuration/guide/scg_2960/swethchl.html#section-2,https://www.cisco.com/c/en/us/td/docs/switches/lan/catalyst2960/software/release/12-2_55_se/configuration/guide/scg_2960/swethchl.html#section-2.pdf,enterprise_knowledge_base/01_IT/network/doc-net-023.md,en,MD,3079 KB,4.5,2023-12-24,"Tài liệu tiêu chuẩn và quy trình nghiệp vụ Cisco IOS: LACP EtherChannel (802.3ad) Link Bundling Guide - Advanced Topic Part 2 / Technical Appendix thuộc phạm vi Hạ tầng Mạng & Viễn thông của bộ phận IT_NETWORK. Cung cấp hướng dẫn kỹ thuật chi tiết, kiểm soát rủi ro và tuân thủ vận hành doanh nghiệp.",Hạ tầng Mạng & Viễn thông; IT_NETWORK; Enterprise Standard; Compliance; Operations,"doc-net-023, hạ_tầng_mạng_&_viễn_thông, it_network, quy_trinh, huong_dan, tieu_chuan",97,INTERNAL,4d12b5e43ea5d29027a00690d37d1a34cb6c5e295b2d6d056a8fdc7ada6e966d,VERIFIED
DOC-NET-024,Cisco IOS: OSPFv2 Multi-Area Dynamic Routing Configuration - Advanced Topic Part 2 / Technical Appendix,IT_NETWORK,Hạ tầng Mạng & Viễn thông,GUIDE,Cisco Systems & IETF,Cisco Systems / IETF,https://www.cisco.com/c/en/us/td/docs/ios-xml/ios/iproute_ospf/configuration/15-mt/iro-15-mt-book.html#section-2,https://www.cisco.com/c/en/us/td/docs/ios-xml/ios/iproute_ospf/configuration/15-mt/iro-15-mt-book.html#section-2.pdf,enterprise_knowledge_base/01_IT/network/doc-net-024.pdf,en,PDF,1.0 MB,1.6,2024-01-25,"Tài liệu tiêu chuẩn và quy trình nghiệp vụ Cisco IOS: OSPFv2 Multi-Area Dynamic Routing Configuration - Advanced Topic Part 2 / Technical Appendix thuộc phạm vi Hạ tầng Mạng & Viễn thông của bộ phận IT_NETWORK. Cung cấp hướng dẫn kỹ thuật chi tiết, kiểm soát rủi ro và tuân thủ vận hành doanh nghiệp.",Hạ tầng Mạng & Viễn thông; IT_NETWORK; Enterprise Standard; Compliance; Operations,"doc-net-024, hạ_tầng_mạng_&_viễn_thông, it_network, quy_trinh, huong_dan, tieu_chuan",85,DEPARTMENT,ff1ef6a76ec0951596a2e57b9b35733fca60a44a1f386236a55c5c1f5fdce14d,VERIFIED
DOC-NET-025,Cisco IOS: Border Gateway Protocol (BGP-4) Enterprise Peering Guide - Advanced Topic Part 2 / Technical Appendix,IT_NETWORK,Hạ tầng Mạng & Viễn thông,MANUAL,Cisco Systems & IETF,Cisco Systems / IETF,https://www.cisco.com/c/en/us/td/docs/ios-xml/ios/iproute_bgp/configuration/15-mt/irg-15-mt-book.html#section-2,https://www.cisco.com/c/en/us/td/docs/ios-xml/ios/iproute_bgp/configuration/15-mt/irg-15-mt-book.html#section-2.pdf,enterprise_knowledge_base/01_IT/network/doc-net-025.md,en,MD,3325 KB,2.7,2020-02-26,"Tài liệu tiêu chuẩn và quy trình nghiệp vụ Cisco IOS: Border Gateway Protocol (BGP-4) Enterprise Peering Guide - Advanced Topic Part 2 / Technical Appendix thuộc phạm vi Hạ tầng Mạng & Viễn thông của bộ phận IT_NETWORK. Cung cấp hướng dẫn kỹ thuật chi tiết, kiểm soát rủi ro và tuân thủ vận hành doanh nghiệp.",Hạ tầng Mạng & Viễn thông; IT_NETWORK; Enterprise Standard; Compliance; Operations,"doc-net-025, hạ_tầng_mạng_&_viễn_thông, it_network, quy_trinh, huong_dan, tieu_chuan",82,INTERNAL,f85c67237198571e4f15213119d07907e2477f92f456de4e58e5f5a19834f427,VERIFIED
DOC-NET-026,Cisco IOS: Standard and Extended Access Control Lists (ACLs) - Advanced Topic Part 2 / Technical Appendix,IT_NETWORK,Hạ tầng Mạng & Viễn thông,GUIDE,Cisco Systems & IETF,Cisco Systems / IETF,https://www.cisco.com/c/en/us/td/docs/ios-xml/ios/sec_data_acl/configuration/15-mt/sec-data-acl-15-mt-book.html#section-2,https://www.cisco.com/c/en/us/td/docs/ios-xml/ios/sec_data_acl/configuration/15-mt/sec-data-acl-15-mt-book.html#section-2.pdf,enterprise_knowledge_base/01_IT/network/doc-net-026.pdf,en,PDF,3448 KB,3.8,2021-03-27,"Tài liệu tiêu chuẩn và quy trình nghiệp vụ Cisco IOS: Standard and Extended Access Control Lists (ACLs) - Advanced Topic Part 2 / Technical Appendix thuộc phạm vi Hạ tầng Mạng & Viễn thông của bộ phận IT_NETWORK. Cung cấp hướng dẫn kỹ thuật chi tiết, kiểm soát rủi ro và tuân thủ vận hành doanh nghiệp.",Hạ tầng Mạng & Viễn thông; IT_NETWORK; Enterprise Standard; Compliance; Operations,"doc-net-026, hạ_tầng_mạng_&_viễn_thông, it_network, quy_trinh, huong_dan, tieu_chuan",82,INTERNAL,4ac7b92d79143597473587ace15d385d4e5891087c72957fc07b05fe14ec905d,VERIFIED
DOC-NET-027,Cisco IOS: Dynamic NAT and Port Address Translation (PAT) - Advanced Topic Part 2 / Technical Appendix,IT_NETWORK,Hạ tầng Mạng & Viễn thông,GUIDE,Cisco Systems & IETF,Cisco Systems / IETF,https://www.cisco.com/c/en/us/td/docs/ios-xml/ios/ipaddr_nat/configuration/15-mt/iad-nat-15-mt-book.html#section-2,https://www.cisco.com/c/en/us/td/docs/ios-xml/ios/ipaddr_nat/configuration/15-mt/iad-nat-15-mt-book.html#section-2.pdf,enterprise_knowledge_base/01_IT/network/doc-net-027.docx,en,DOCX,4.0 MB,4.0,2022-04-01,"Tài liệu tiêu chuẩn và quy trình nghiệp vụ Cisco IOS: Dynamic NAT and Port Address Translation (PAT) - Advanced Topic Part 2 / Technical Appendix thuộc phạm vi Hạ tầng Mạng & Viễn thông của bộ phận IT_NETWORK. Cung cấp hướng dẫn kỹ thuật chi tiết, kiểm soát rủi ro và tuân thủ vận hành doanh nghiệp.",Hạ tầng Mạng & Viễn thông; IT_NETWORK; Enterprise Standard; Compliance; Operations,"doc-net-027, hạ_tầng_mạng_&_viễn_thông, it_network, quy_trinh, huong_dan, tieu_chuan",86,DEPARTMENT,a90e69a579a9767f470aba5462f8cc19340d626d29105229531efbaa03589c05,VERIFIED
DOC-NET-028,Cisco IOS: DHCP Snooping and Dynamic ARP Inspection (DAI) - Advanced Topic Part 2 / Technical Appendix,IT_NETWORK,Hạ tầng Mạng & Viễn thông,GUIDE,Cisco Systems & IETF,Cisco Systems / IETF,https://www.cisco.com/c/en/us/td/docs/switches/lan/catalyst2960/software/release/12-2_55_se/configuration/guide/scg_2960/swdhcp82.html#section-2,https://www.cisco.com/c/en/us/td/docs/switches/lan/catalyst2960/software/release/12-2_55_se/configuration/guide/scg_2960/swdhcp82.html#section-2.pdf,enterprise_knowledge_base/01_IT/network/doc-net-028.pdf,en,PDF,3694 KB,1.1,2023-05-02,"Tài liệu tiêu chuẩn và quy trình nghiệp vụ Cisco IOS: DHCP Snooping and Dynamic ARP Inspection (DAI) - Advanced Topic Part 2 / Technical Appendix thuộc phạm vi Hạ tầng Mạng & Viễn thông của bộ phận IT_NETWORK. Cung cấp hướng dẫn kỹ thuật chi tiết, kiểm soát rủi ro và tuân thủ vận hành doanh nghiệp.",Hạ tầng Mạng & Viễn thông; IT_NETWORK; Enterprise Standard; Compliance; Operations,"doc-net-028, hạ_tầng_mạng_&_viễn_thông, it_network, quy_trinh, huong_dan, tieu_chuan",93,INTERNAL,8f2c91838fc48b6d37009719febaa99050be654e8e8d515a1581b5697efd4e99,VERIFIED
